 0.90 420 4.10 0.0062 4.566e-06 0.0053 7.359e-12
 0.90 420 4.20 0.0058 4.609e-06 0.0051 6.736e-12
 0.90 420 4.30 0.0054 4.653e-06 0.0049 6.178e-12
 0.90 420 4.40 0.0051 4.696e-06 0.0047 5.677e-12
 0.90 420 4.50 0.0048 4.739e-06 0.0046 5.227e-12
 0.90 420 4.60 0.0046 4.783e-06 0.0044 4.821e-12
 0.90 420 4.70 0.0043 4.826e-06 0.0043 4.453e-12
 0.90 420 4.80 0.0042 4.870e-06 0.0041 4.121e-12
 0.90 420 4.90 0.0040 4.913e-06 0.0040 3.819e-12
 0.90 420 5.00 0.0039 4.957e-06 0.0039 3.545e-12
 0.90 420 5.10 0.0037 5.000e-06 0.0037 3.295e-12
 0.90 420 5.20 0.0036 5.000e-06 0.0036 3.066e-12
 0.90 420 5.30 0.0035 5.000e-06 0.0035 2.858e-12
 0.90 420 5.40 0.0035 5.000e-06 0.0035 2.667e-12
 0.90 420 5.50 0.0034 5.000e-06 0.0034 2.492e-12
 0.88 380 1.10 0.2094 2.915e-06 0.0274 2.314e-09
 0.88 380 1.20 0.1621 3.045e-06 0.0240 1.186e-09
 0.88 380 1.30 0.1268 3.132e-06 0.0212 7.574e-10
 0.88 380 1.40 0.1000 3.263e-06 0.0189 5.299e-10
 0.88 380 1.50 0.0795 3.349e-06 0.0169 3.905e-10
 0.88 380 1.60 0.0637 3.436e-06 0.0153 2.980e-10
 0.88 380 1.70 0.0514 3.523e-06 0.0139 2.332e-10
 0.88 380 1.80 0.0418 3.610e-06 0.0127 1.862e-10
 0.88 380 1.90 0.0342 3.740e-06 0.0116 1.511e-10
 0.88 380 2.00 0.0282 3.784e-06 0.0107 1.242e-10
 0.88 380 2.10 0.0235 3.871e-06 0.0099 1.033e-10
 0.88 380 2.20 0.0197 3.958e-06 0.0092 8.682e-11
 0.88 380 2.30 0.0166 4.044e-06 0.0085 7.358e-11
 0.88 380 2.40 0.0142 4.131e-06 0.0080 6.285e-11
 0.88 380 2.50 0.0122 4.175e-06 0.0075 5.406e-11
 0.88 380 2.60 0.0106 4.262e-06 0.0070 4.680e-11
 0.88 380 2.70 0.0092 4.348e-06 0.0066 4.074e-11
 0.88 380 2.80 0.0082 4.392e-06 0.0062 3.565e-11
 0.88 380 2.90 0.0073 4.479e-06 0.0059 3.136e-11
 0.88 380 3.00 0.0066 4.522e-06 0.0056 2.770e-11
 0.88 380 3.10 0.0059 4.609e-06 0.0053 2.457e-11
 0.88 380 3.20 0.0055 4.653e-06 0.0050 2.188e-11
 0.88 380 3.30 0.0050 4.739e-06 0.0048 1.955e-11
 0.88 380 3.40 0.0047 4.783e-06 0.0045 1.753e-11
 0.88 380 3.50 0.0044 4.870e-06 0.0043 1.577e-11
 0.88 380 3.60 0.0042 4.913e-06 0.0041 1.422e-11
 0.88 380 3.70 0.0040 4.957e-06 0.0040 1.286e-11
 0.88 380 3.80 0.0038 5.000e-06 0.0038 1.167e-11
 0.88 380 3.90 0.0037 5.000e-06 0.0037 1.061e-11
 0.88 380 4.00 0.0035 5.000e-06 0.0035 9.668e-12
 0.88 380 4.10 0.0034 5.000e-06 0.0034 8.831e-12
 0.88 380 4.20 0.0034 5.000e-06 0.0034 8.083e-12
 0.88 380 4.30 0.0033 5.000e-06 0.0033 7.414e-12
 0.88 380 4.40 0.0032 5.000e-06 0.0032 6.813e-12
 0.88 380 4.50 0.0032 5.000e-06 0.0032 6.272e-12
 0.88 380 4.60 0.0031 5.000e-06 0.0031 5.785e-12
 0.88 380 4.70 0.0031 5.000e-06 0.0031 5.344e-12
 0.88 380 4.80 0.0030 5.000e-06 0.0030 4.945e-12
 0.88 380 4.90 0.0030 5.000e-06 0.0030 4.583e-12
 0.88 380 5.00 0.0030 5.000e-06 0.0030 4.253e-12
 0.88 380 5.10 0.0030 5.000e-06 0.0030 3.953e-12
 0.88 380 5.20 0.0030 5.000e-06 0.0030 3.680e-12
 0.88 380 5.30 0.0029 5.000e-06 0.0029 3.429e-12
 0.88 380 5.40 0.0029 5.000e-06 0.0029 3.200e-12
 0.88 380 5.50 0.0029 5.000e-06 0.0029 2.990e-12
 0.88 400 1.10 0.3201 2.741e-06 0.0335 2.314e-09
 0.88 400 1.20 0.2513 2.872e-06 0.0294 1.186e-09
 0.88 400 1.30 0.1993 2.959e-06 0.0260 7.574e-10
 0.88 400 1.40 0.1593 3.045e-06 0.0232 5.299e-10
 0.88 400 1.50 0.1283 3.176e-06 0.0208 3.905e-10
 0.88 400 1.60 0.1039 3.263e-06 0.0187 2.980e-10
 0.88 400 1.70 0.0847 3.349e-06 0.0170 2.332e-10
 0.88 400 1.80 0.0694 3.436e-06 0.0155 1.862e-10
 0.88 400 1.90 0.0573 3.523e-06 0.0143 1.511e-10
 0.88 400 2.00 0.0475 3.610e-06 0.0131 1.242e-10
 0.88 400 2.10 0.0396 3.654e-06 0.0121 1.033e-10
 0.88 400 2.20 0.0332 3.740e-06 0.0113 8.682e-11
 0.88 400 2.30 0.0280 3.827e-06 0.0105 7.358e-11
 0.88 400 2.40 0.0238 3.871e-06 0.0098 6.285e-11
 0.88 400 2.50 0.0203 3.958e-06 0.0092 5.406e-11
 0.88 400 2.60 0.0175 4.044e-06 0.0086 4.680e-11
 0.88 400 2.70 0.0151 4.088e-06 0.0081 4.074e-11
 0.88 400 2.80 0.0132 4.175e-06 0.0076 3.565e-11
 0.88 400 2.90 0.0116 4.218e-06 0.0072 3.136e-11
 0.88 400 3.00 0.0102 4.305e-06 0.0068 2.770e-11
 0.88 400 3.10 0.0091 4.348e-06 0.0065 2.457e-11
 0.88 400 3.20 0.0081 4.392e-06 0.0062 2.188e-11
 0.88 400 3.30 0.0074 4.479e-06 0.0059 1.955e-11
 0.88 400 3.40 0.0067 4.522e-06 0.0056 1.753e-11
 0.88 400 3.50 0.0061 4.566e-06 0.0053 1.577e-11
 0.88 400 3.60 0.0057 4.653e-06 0.0051 1.422e-11
 0.88 400 3.70 0.0053 4.696e-06 0.0049 1.286e-11
 0.88 400 3.80 0.0049 4.739e-06 0.0047 1.167e-11
 0.88 400 3.90 0.0046 4.783e-06 0.0045 1.061e-11
 0.88 400 4.00 0.0044 4.870e-06 0.0043 9.668e-12
 0.88 400 4.10 0.0042 4.913e-06 0.0041 8.831e-12
 0.88 400 4.20 0.0040 4.957e-06 0.0040 8.083e-12
 0.88 400 4.30 0.0038 5.000e-06 0.0038 7.414e-12
 0.88 400 4.40 0.0037 5.000e-06 0.0037 6.813e-12
 0.88 400 4.50 0.0036 5.000e-06 0.0036 6.272e-12
 0.88 400 4.60 0.0035 5.000e-06 0.0035 5.785e-12
 0.88 400 4.70 0.0034 5.000e-06 0.0034 5.344e-12
 0.88 400 4.80 0.0033 5.000e-06 0.0033 4.945e-12
 0.88 400 4.90 0.0033 5.000e-06 0.0033 4.583e-12
 0.88 400 5.00 0.0032 5.000e-06 0.0032 4.253e-12
 0.88 400 5.10 0.0032 5.000e-06 0.0032 3.953e-12
 0.88 400 5.20 0.0031 5.000e-06 0.0031 3.680e-12
 0.88 400 5.30 0.0031 5.000e-06 0.0031 3.429e-12
 0.88 400 5.40 0.0031 5.000e-06 0.0031 3.200e-12
 0.88 400 5.50 0.0030 5.000e-06 0.0030 2.990e-12
 0.88 420 1.10 0.4710 2.611e-06 0.0405 2.314e-09
 0.88 420 1.20 0.3746 2.698e-06 0.0356 1.186e-09
 0.88 420 1.30 0.3011 2.785e-06 0.0315 7.574e-10
 0.88 420 1.40 0.2439 2.915e-06 0.0280 5.299e-10
 0.88 420 1.50 0.1988 3.002e-06 0.0252 3.905e-10
 0.88 420 1.60 0.1629 3.089e-06 0.0227 2.980e-10
 0.88 420 1.70 0.1342 3.176e-06 0.0206 2.332e-10
 0.88 420 1.80 0.1112 3.263e-06 0.0189 1.862e-10
 0.88 420 1.90 0.0925 3.306e-06 0.0173 1.511e-10
 0.88 420 2.00 0.0773 3.393e-06 0.0159 1.242e-10
 0.88 420 2.10 0.0649 3.480e-06 0.0147 1.033e-10
 0.88 420 2.20 0.0548 3.523e-06 0.0137 8.682e-11
 0.88 420 2.30 0.0464 3.610e-06 0.0127 7.358e-11
 0.88 420 2.40 0.0395 3.697e-06 0.0119 6.285e-11
 0.88 420 2.50 0.0338 3.740e-06 0.0112 5.406e-11
 0.88 420 2.60 0.0290 3.827e-06 0.0105 4.680e-11
 0.88 420 2.70 0.0250 3.871e-06 0.0099 4.074e-11
 0.88 420 2.80 0.0217 3.958e-06 0.0093 3.565e-11
 0.88 420 2.90 0.0189 4.001e-06 0.0088 3.136e-11
 0.88 420 3.00 0.0166 4.044e-06 0.0083 2.770e-11
 0.88 420 3.10 0.0146 4.131e-06 0.0079 2.457e-11
 0.88 420 3.20 0.0129 4.175e-06 0.0075 2.188e-11
 0.88 420 3.30 0.0115 4.218e-06 0.0071 1.955e-11
 0.88 420 3.40 0.0103 4.305e-06 0.0068 1.753e-11
 0.88 420 3.50 0.0093 4.348e-06 0.0065 1.577e-11
 0.88 420 3.60 0.0084 4.392e-06 0.0062 1.422e-11
 0.88 420 3.70 0.0077 4.435e-06 0.0059 1.286e-11
 0.88 420 3.80 0.0070 4.479e-06 0.0057 1.167e-11
 0.88 420 3.90 0.0065 4.566e-06 0.0055 1.061e-11
 0.88 420 4.00 0.0060 4.609e-06 0.0052 9.668e-12
 0.88 420 4.10 0.0056 4.653e-06 0.0050 8.831e-12
 0.88 420 4.20 0.0052 4.696e-06 0.0049 8.083e-12
 0.88 420 4.30 0.0049 4.739e-06 0.0047 7.414e-12
 0.88 420 4.40 0.0047 4.783e-06 0.0045 6.813e-12
 0.88 420 4.50 0.0044 4.826e-06 0.0043 6.272e-12
 0.88 420 4.60 0.0042 4.870e-06 0.0042 5.785e-12
 0.88 420 4.70 0.0041 4.913e-06 0.0041 5.344e-12
 0.88 420 4.80 0.0039 4.957e-06 0.0039 4.945e-12
 0.88 420 4.90 0.0038 5.000e-06 0.0038 4.583e-12
 0.88 420 5.00 0.0037 5.000e-06 0.0037 4.253e-12
 0.88 420 5.10 0.0036 5.000e-06 0.0036 3.953e-12
 0.88 420 5.20 0.0035 5.000e-06 0.0035 3.680e-12
 0.88 420 5.30 0.0034 5.000e-06 0.0034 3.429e-12
 0.88 420 5.40 0.0033 5.000e-06 0.0033 3.200e-12
 0.88 420 5.50 0.0033 5.000e-06 0.0033 2.990e-12
 0.86 380 1.10 0.1759 2.959e-06 0.0261 2.700e-09
 0.86 380 1.20 0.1362 3.089e-06 0.0229 1.383e-09
 0.86 380 1.30 0.1067 3.176e-06 0.0202 8.837e-10
 0.86 380 1.40 0.0842 3.306e-06 0.0180 6.182e-10
 0.86 380 1.50 0.0671 3.393e-06 0.0161 4.556e-10
 0.86 380 1.60 0.0538 3.523e-06 0.0146 3.476e-10
 0.86 380 1.70 0.0435 3.610e-06 0.0132 2.721e-10
 0.86 380 1.80 0.0355 3.697e-06 0.0121 2.172e-10
 0.86 380 1.90 0.0291 3.784e-06 0.0111 1.763e-10
 0.86 380 2.00 0.0241 3.871e-06 0.0102 1.449e-10
 0.86 380 2.10 0.0201 3.958e-06 0.0094 1.206e-10
 0.86 380 2.20 0.0169 4.044e-06 0.0087 1.013e-10
 0.86 380 2.30 0.0144 4.088e-06 0.0081 8.585e-11
 0.86 380 2.40 0.0123 4.175e-06 0.0076 7.333e-11
 0.86 380 2.50 0.0107 4.262e-06 0.0071 6.307e-11
 0.86 380 2.60 0.0093 4.348e-06 0.0067 5.459e-11
 0.86 380 2.70 0.0082 4.392e-06 0.0063 4.753e-11
 0.86 380 2.80 0.0073 4.479e-06 0.0059 4.160e-11
 0.86 380 2.90 0.0066 4.522e-06 0.0056 3.658e-11
 0.86 380 3.00 0.0059 4.609e-06 0.0053 3.231e-11
 0.86 380 3.10 0.0054 4.653e-06 0.0050 2.866e-11
 0.86 380 3.20 0.0050 4.739e-06 0.0048 2.552e-11
 0.86 380 3.30 0.0047 4.783e-06 0.0045 2.281e-11
 0.86 380 3.40 0.0044 4.870e-06 0.0043 2.045e-11
 0.86 380 3.50 0.0042 4.913e-06 0.0041 1.839e-11
 0.86 380 3.60 0.0040 5.000e-06 0.0040 1.659e-11
 0.86 380 3.70 0.0038 5.000e-06 0.0038 1.501e-11
 0.86 380 3.80 0.0036 5.000e-06 0.0036 1.361e-11
 0.86 380 3.90 0.0035 5.000e-06 0.0035 1.238e-11
 0.86 380 4.00 0.0034 5.000e-06 0.0034 1.128e-11
 0.86 380 4.10 0.0033 5.000e-06 0.0033 1.030e-11
 0.86 380 4.20 0.0033 5.000e-06 0.0033 9.430e-12
 0.86 380 4.30 0.0032 5.000e-06 0.0032 8.649e-12
 0.86 380 4.40 0.0032 5.000e-06 0.0032 7.948e-12
 0.86 380 4.50 0.0031 5.000e-06 0.0031 7.318e-12
 0.86 380 4.60 0.0031 5.000e-06 0.0031 6.749e-12
 0.86 380 4.70 0.0030 5.000e-06 0.0030 6.235e-12
 0.86 380 4.80 0.0030 5.000e-06 0.0030 5.769e-12
 0.86 380 4.90 0.0030 5.000e-06 0.0030 5.347e-12
 0.86 380 5.00 0.0030 5.000e-06 0.0030 4.962e-12
 0.86 380 5.10 0.0030 5.000e-06 0.0030 4.612e-12
 0.86 380 5.20 0.0029 5.000e-06 0.0029 4.293e-12
 0.86 380 5.30 0.0029 5.000e-06 0.0029 4.001e-12
 0.86 380 5.40 0.0029 5.000e-06 0.0029 3.734e-12
 0.86 380 5.50 0.0029 5.000e-06 0.0029 3.489e-12
 0.86 400 1.10 0.2686 2.785e-06 0.0319 2.700e-09
 0.86 400 1.20 0.2109 2.915e-06 0.0280 1.383e-09
 0.86 400 1.30 0.1674 3.002e-06 0.0248 8.837e-10
 0.86 400 1.40 0.1339 3.132e-06 0.0221 6.182e-10
 0.86 400 1.50 0.1079 3.219e-06 0.0198 4.556e-10
 0.86 400 1.60 0.0875 3.306e-06 0.0179 3.476e-10
 0.86 400 1.70 0.0714 3.393e-06 0.0162 2.721e-10
 0.86 400 1.80 0.0586 3.480e-06 0.0148 2.172e-10
 0.86 400 1.90 0.0484 3.567e-06 0.0136 1.763e-10
 0.86 400 2.00 0.0402 3.654e-06 0.0125 1.449e-10
 0.86 400 2.10 0.0336 3.740e-06 0.0116 1.206e-10
 0.86 400 2.20 0.0283 3.784e-06 0.0107 1.013e-10
 0.86 400 2.30 0.0240 3.871e-06 0.0100 8.585e-11
 0.86 400 2.40 0.0204 3.958e-06 0.0093 7.333e-11
 0.86 400 2.50 0.0175 4.001e-06 0.0087 6.307e-11
 0.86 400 2.60 0.0151 4.088e-06 0.0082 5.459e-11
 0.86 400 2.70 0.0131 4.175e-06 0.0077 4.753e-11
 0.86 400 2.80 0.0115 4.218e-06 0.0073 4.160e-11
 0.86 400 2.90 0.0101 4.305e-06 0.0069 3.658e-11
 0.86 400 3.00 0.0090 4.348e-06 0.0065 3.231e-11
 0.86 400 3.10 0.0081 4.392e-06 0.0062 2.866e-11
 0.86 400 3.20 0.0073 4.479e-06 0.0059 2.552e-11
 0.86 400 3.30 0.0066 4.522e-06 0.0056 2.281e-11
 0.86 400 3.40 0.0061 4.609e-06 0.0053 2.045e-11
 0.86 400 3.50 0.0056 4.653e-06 0.0051 1.839e-11
 0.86 400 3.60 0.0052 4.696e-06 0.0049 1.659e-11
 0.86 400 3.70 0.0049 4.739e-06 0.0047 1.501e-11
 0.86 400 3.80 0.0046 4.826e-06 0.0045 1.361e-11
 0.86 400 3.90 0.0043 4.870e-06 0.0043 1.238e-11
 0.86 400 4.00 0.0041 4.913e-06 0.0041 1.128e-11
 0.86 400 4.10 0.0040 4.957e-06 0.0040 1.030e-11
 0.86 400 4.20 0.0038 5.000e-06 0.0038 9.430e-12
 0.86 400 4.30 0.0037 5.000e-06 0.0037 8.649e-12
 0.86 400 4.40 0.0036 5.000e-06 0.0036 7.948e-12
 0.86 400 4.50 0.0035 5.000e-06 0.0035 7.318e-12
 0.86 400 4.60 0.0034 5.000e-06 0.0034 6.749e-12
 0.86 400 4.70 0.0033 5.000e-06 0.0033 6.235e-12
 0.86 400 4.80 0.0033 5.000e-06 0.0033 5.769e-12
 0.86 400 4.90 0.0032 5.000e-06 0.0032 5.347e-12
 0.86 400 5.00 0.0032 5.000e-06 0.0032 4.962e-12
 0.86 400 5.10 0.0031 5.000e-06 0.0031 4.612e-12
 0.86 400 5.20 0.0031 5.000e-06 0.0031 4.293e-12
 0.86 400 5.30 0.0031 5.000e-06 0.0031 4.001e-12
 0.86 400 5.40 0.0030 5.000e-06 0.0030 3.734e-12
 0.86 400 5.50 0.0030 5.000e-06 0.0030 3.489e-12
 0.86 420 1.10 0.3950 2.655e-06 0.0386 2.700e-09
 0.86 420 1.20 0.3142 2.741e-06 0.0339 1.383e-09
 0.86 420 1.30 0.2527 2.828e-06 0.0300 8.837e-10
 0.86 420 1.40 0.2048 2.959e-06 0.0267 6.182e-10
 0.86 420 1.50 0.1670 3.045e-06 0.0240 4.556e-10
 0.86 420 1.60 0.1369 3.132e-06 0.0217 3.476e-10
 0.86 420 1.70 0.1129 3.219e-06 0.0197 2.721e-10
 0.86 420 1.80 0.0936 3.306e-06 0.0180 2.172e-10
 0.86 420 1.90 0.0779 3.393e-06 0.0165 1.763e-10
 0.86 420 2.00 0.0652 3.436e-06 0.0152 1.449e-10
 0.86 420 2.10 0.0549 3.523e-06 0.0141 1.206e-10
 0.86 420 2.20 0.0463 3.610e-06 0.0131 1.013e-10
 0.86 420 2.30 0.0393 3.654e-06 0.0122 8.585e-11
 0.86 420 2.40 0.0336 3.740e-06 0.0114 7.333e-11
 0.86 420 2.50 0.0288 3.784e-06 0.0106 6.307e-11
 0.86 420 2.60 0.0248 3.871e-06 0.0100 5.459e-11
 0.86 420 2.70 0.0214 3.914e-06 0.0094 4.753e-11
 0.86 420 2.80 0.0187 4.001e-06 0.0089 4.160e-11
 0.86 420 2.90 0.0163 4.044e-06 0.0084 3.658e-11
 0.86 420 3.00 0.0144 4.131e-06 0.0079 3.231e-11
 0.86 420 3.10 0.0127 4.175e-06 0.0075 2.866e-11
 0.86 420 3.20 0.0113 4.218e-06 0.0072 2.552e-11
 0.86 420 3.30 0.0101 4.305e-06 0.0068 2.281e-11
 0.86 420 3.40 0.0091 4.348e-06 0.0065 2.045e-11
 0.86 420 3.50 0.0082 4.392e-06 0.0062 1.839e-11
 0.86 420 3.60 0.0075 4.435e-06 0.0059 1.659e-11
 0.86 420 3.70 0.0069 4.522e-06 0.0057 1.501e-11
 0.86 420 3.80 0.0063 4.566e-06 0.0054 1.361e-11
 0.86 420 3.90 0.0059 4.609e-06 0.0052 1.238e-11
 0.86 420 4.00 0.0055 4.653e-06 0.0050 1.128e-11
 0.86 420 4.10 0.0051 4.696e-06 0.0048 1.030e-11
 0.86 420 4.20 0.0048 4.739e-06 0.0046 9.430e-12
 0.86 420 4.30 0.0046 4.826e-06 0.0045 8.649e-12
 0.86 420 4.40 0.0044 4.870e-06 0.0043 7.948e-12
 0.86 420 4.50 0.0042 4.913e-06 0.0041 7.318e-12
 0.86 420 4.60 0.0040 4.957e-06 0.0040 6.749e-12
 0.86 420 4.70 0.0039 5.000e-06 0.0039 6.235e-12
 0.86 420 4.80 0.0037 5.000e-06 0.0037 5.769e-12
 0.86 420 4.90 0.0036 5.000e-06 0.0036 5.347e-12
 0.86 420 5.00 0.0035 5.000e-06 0.0035 4.962e-12
 0.86 420 5.10 0.0035 5.000e-06 0.0035 4.612e-12
 0.86 420 5.20 0.0034 5.000e-06 0.0034 4.293e-12
 0.86 420 5.30 0.0033 5.000e-06 0.0033 4.001e-12
 0.86 420 5.40 0.0033 5.000e-06 0.0033 3.734e-12
 0.86 420 5.50 0.0032 5.000e-06 0.0032 3.489e-12
 0.85 380 1.10 0.1625 3.002e-06 0.0255 2.892e-09
 0.85 380 1.20 0.1259 3.089e-06 0.0224 1.482e-09
 0.85 380 1.30 0.0986 3.219e-06 0.0198 9.468e-10
 0.85 380 1.40 0.0779 3.306e-06 0.0176 6.624e-10
 0.85 380 1.50 0.0621 3.436e-06 0.0158 4.881e-10
 0.85 380 1.60 0.0499 3.523e-06 0.0142 3.724e-10
 0.85 380 1.70 0.0404 3.610e-06 0.0129 2.915e-10
 0.85 380 1.80 0.0329 3.697e-06 0.0118 2.328e-10
 0.85 380 1.90 0.0271 3.784e-06 0.0108 1.888e-10
 0.85 380 2.00 0.0225 3.871e-06 0.0100 1.553e-10
 0.85 380 2.10 0.0188 3.958e-06 0.0092 1.292e-10
 0.85 380 2.20 0.0158 4.044e-06 0.0085 1.085e-10
 0.85 380 2.30 0.0135 4.131e-06 0.0080 9.198e-11
 0.85 380 2.40 0.0116 4.218e-06 0.0074 7.856e-11
 0.85 380 2.50 0.0101 4.305e-06 0.0070 6.758e-11
 0.85 380 2.60 0.0088 4.348e-06 0.0065 5.849e-11
 0.85 380 2.70 0.0078 4.435e-06 0.0061 5.092e-11
 0.85 380 2.80 0.0070 4.522e-06 0.0058 4.457e-11
 0.85 380 2.90 0.0063 4.566e-06 0.0055 3.919e-11
 0.85 380 3.00 0.0057 4.653e-06 0.0052 3.462e-11
 0.85 380 3.10 0.0052 4.696e-06 0.0049 3.071e-11
 0.85 380 3.20 0.0049 4.783e-06 0.0047 2.735e-11
 0.85 380 3.30 0.0045 4.826e-06 0.0044 2.444e-11
 0.85 380 3.40 0.0043 4.870e-06 0.0042 2.191e-11
 0.85 380 3.50 0.0041 4.957e-06 0.0040 1.971e-11
 0.85 380 3.60 0.0039 5.000e-06 0.0039 1.778e-11
 0.85 380 3.70 0.0037 5.000e-06 0.0037 1.608e-11
 0.85 380 3.80 0.0036 5.000e-06 0.0036 1.458e-11
 0.85 380 3.90 0.0035 5.000e-06 0.0035 1.326e-11
 0.85 380 4.00 0.0034 5.000e-06 0.0034 1.209e-11
 0.85 380 4.10 0.0033 5.000e-06 0.0033 1.104e-11
 0.85 380 4.20 0.0032 5.000e-06 0.0032 1.010e-11
 0.85 380 4.30 0.0032 5.000e-06 0.0032 9.267e-12
 0.85 380 4.40 0.0031 5.000e-06 0.0031 8.516e-12
 0.85 380 4.50 0.0031 5.000e-06 0.0031 7.840e-12
 0.85 380 4.60 0.0031 5.000e-06 0.0031 7.231e-12
 0.85 380 4.70 0.0030 5.000e-06 0.0030 6.680e-12
 0.85 380 4.80 0.0030 5.000e-06 0.0030 6.181e-12
 0.85 380 4.90 0.0030 5.000e-06 0.0030 5.728e-12
 0.85 380 5.00 0.0030 5.000e-06 0.0030 5.317e-12
 0.85 380 5.10 0.0029 5.000e-06 0.0029 4.942e-12
 0.85 380 5.20 0.0029 5.000e-06 0.0029 4.600e-12
 0.85 380 5.30 0.0029 5.000e-06 0.0029 4.287e-12
 0.85 380 5.40 0.0029 5.000e-06 0.0029 4.000e-12
 0.85 380 5.50 0.0029 5.000e-06 0.0029 3.738e-12
 0.85 400 1.10 0.2480 2.828e-06 0.0312 2.892e-09
 0.85 400 1.20 0.1948 2.915e-06 0.0274 1.482e-09
 0.85 400 1.30 0.1547 3.045e-06 0.0242 9.468e-10
 0.85 400 1.40 0.1238 3.132e-06 0.0216 6.624e-10
 0.85 400 1.50 0.0998 3.219e-06 0.0193 4.881e-10
 0.85 400 1.60 0.0809 3.306e-06 0.0175 3.724e-10
 0.85 400 1.70 0.0661 3.436e-06 0.0159 2.915e-10
 0.85 400 1.80 0.0543 3.523e-06 0.0145 2.328e-10
 0.85 400 1.90 0.0449 3.610e-06 0.0133 1.888e-10
 0.85 400 2.00 0.0373 3.654e-06 0.0122 1.553e-10
 0.85 400 2.10 0.0313 3.740e-06 0.0113 1.292e-10
 0.85 400 2.20 0.0263 3.827e-06 0.0105 1.085e-10
 0.85 400 2.30 0.0223 3.914e-06 0.0098 9.198e-11
 0.85 400 2.40 0.0190 3.958e-06 0.0091 7.856e-11
 0.85 400 2.50 0.0164 4.044e-06 0.0086 6.758e-11
 0.85 400 2.60 0.0142 4.131e-06 0.0080 5.849e-11
 0.85 400 2.70 0.0123 4.175e-06 0.0076 5.092e-11
 0.85 400 2.80 0.0108 4.262e-06 0.0071 4.457e-11
 0.85 400 2.90 0.0096 4.305e-06 0.0067 3.919e-11
 0.85 400 3.00 0.0085 4.392e-06 0.0064 3.462e-11
 0.85 400 3.10 0.0077 4.435e-06 0.0061 3.071e-11
 0.85 400 3.20 0.0069 4.522e-06 0.0058 2.735e-11
 0.85 400 3.30 0.0063 4.566e-06 0.0055 2.444e-11
 0.85 400 3.40 0.0058 4.609e-06 0.0052 2.191e-11
 0.85 400 3.50 0.0054 4.696e-06 0.0050 1.971e-11
 0.85 400 3.60 0.0050 4.739e-06 0.0048 1.778e-11
 0.85 400 3.70 0.0047 4.783e-06 0.0046 1.608e-11
 0.85 400 3.80 0.0044 4.826e-06 0.0044 1.458e-11
 0.85 400 3.90 0.0042 4.913e-06 0.0042 1.326e-11
 0.85 400 4.00 0.0040 4.957e-06 0.0040 1.209e-11
 0.85 400 4.10 0.0039 5.000e-06 0.0039 1.104e-11
 0.85 400 4.20 0.0037 5.000e-06 0.0037 1.010e-11
 0.85 400 4.30 0.0036 5.000e-06 0.0036 9.267e-12
 0.85 400 4.40 0.0035 5.000e-06 0.0035 8.516e-12
 0.85 400 4.50 0.0034 5.000e-06 0.0034 7.840e-12
 0.85 400 4.60 0.0033 5.000e-06 0.0033 7.231e-12
 0.85 400 4.70 0.0033 5.000e-06 0.0033 6.680e-12
 0.85 400 4.80 0.0032 5.000e-06 0.0032 6.181e-12
 0.85 400 4.90 0.0032 5.000e-06 0.0032 5.728e-12
 0.85 400 5.00 0.0031 5.000e-06 0.0031 5.317e-12
 0.85 400 5.10 0.0031 5.000e-06 0.0031 4.942e-12
 0.85 400 5.20 0.0031 5.000e-06 0.0031 4.600e-12
 0.85 400 5.30 0.0030 5.000e-06 0.0030 4.287e-12
 0.85 400 5.40 0.0030 5.000e-06 0.0030 4.000e-12
 0.85 400 5.50 0.0030 5.000e-06 0.0030 3.738e-12
 0.85 420 1.10 0.3646 2.655e-06 0.0378 2.892e-09
 0.85 420 1.20 0.2901 2.785e-06 0.0332 1.482e-09
 0.85 420 1.30 0.2333 2.872e-06 0.0293 9.468e-10
 0.85 420 1.40 0.1891 2.959e-06 0.0261 6.624e-10
 0.85 420 1.50 0.1542 3.045e-06 0.0235 4.881e-10
 0.85 420 1.60 0.1265 3.132e-06 0.0212 3.724e-10
 0.85 420 1.70 0.1044 3.219e-06 0.0193 2.915e-10
 0.85 420 1.80 0.0865 3.306e-06 0.0176 2.328e-10
 0.85 420 1.90 0.0721 3.393e-06 0.0161 1.888e-10
 0.85 420 2.00 0.0604 3.480e-06 0.0149 1.553e-10
 0.85 420 2.10 0.0508 3.567e-06 0.0138 1.292e-10
 0.85 420 2.20 0.0430 3.610e-06 0.0128 1.085e-10
 0.85 420 2.30 0.0365 3.697e-06 0.0119 9.198e-11
 0.85 420 2.40 0.0312 3.784e-06 0.0111 7.856e-11
 0.85 420 2.50 0.0268 3.827e-06 0.0104 6.758e-11
 0.85 420 2.60 0.0231 3.914e-06 0.0098 5.849e-11
 0.85 420 2.70 0.0200 3.958e-06 0.0092 5.092e-11
 0.85 420 2.80 0.0174 4.044e-06 0.0087 4.457e-11
 0.85 420 2.90 0.0153 4.088e-06 0.0082 3.919e-11
 0.85 420 3.00 0.0135 4.131e-06 0.0078 3.462e-11
 0.85 420 3.10 0.0119 4.218e-06 0.0074 3.071e-11
 0.85 420 3.20 0.0106 4.262e-06 0.0070 2.735e-11
 0.85 420 3.30 0.0095 4.305e-06 0.0067 2.444e-11
 0.85 420 3.40 0.0086 4.392e-06 0.0064 2.191e-11
 0.85 420 3.50 0.0078 4.435e-06 0.0061 1.971e-11
